assessmentId,internalTaxonId,scientificName,code,name,international,national,other,subsistence
2962948,42227,Juniperus chinensis,13,"Pets/display animals, horticulture",true,true,NA,true
2962948,42227,Juniperus chinensis,9,Construction or structural materials,NA,true,NA,true
2963096,42229,Juniperus communis,16,Establishing ex-situ production *,NA,NA,NA,NA
2963096,42229,Juniperus communis,1,Food - human,NA,true,NA,true
2963096,42229,Juniperus communis,13,"Pets/display animals, horticulture",true,true,NA,true
2963096,42229,Juniperus communis,3,Medicine - human & veterinary,NA,true,NA,true
2964728,42231,Juniperus deppeana,16,Establishing ex-situ production *,NA,NA,NA,NA
2964728,42231,Juniperus deppeana,7,Fuels,NA,NA,NA,true
2964728,42231,Juniperus deppeana,9,Construction or structural materials,NA,NA,NA,true
2964728,42231,Juniperus deppeana,13,"Pets/display animals, horticulture",true,true,NA,true
2964786,42232,Juniperus excelsa,16,Establishing ex-situ production *,NA,NA,NA,NA
2964786,42232,Juniperus excelsa,13,"Pets/display animals, horticulture",true,true,NA,NA
2964786,42232,Juniperus excelsa,7,Fuels,NA,NA,NA,true
2964786,42232,Juniperus excelsa,9,Construction or structural materials,NA,NA,NA,true
2964786,42232,Juniperus excelsa,6,Other chemicals,NA,NA,NA,true
2964906,42233,Juniperus flaccida,9,Construction or structural materials,NA,NA,NA,true
2964906,42233,Juniperus flaccida,7,Fuels,NA,NA,NA,true
2965043,42234,Juniperus foetidissima,7,Fuels,NA,NA,NA,true
2965043,42234,Juniperus foetidissima,9,Construction or structural materials,NA,NA,NA,true
2965128,42235,Juniperus formosana,16,Establishing ex-situ production *,NA,NA,NA,NA
2965128,42235,Juniperus formosana,13,"Pets/display animals, horticulture",true,true,NA,true
2965274,42236,Juniperus gracilior,16,Establishing ex-situ production *,NA,NA,NA,NA
2965274,42236,Juniperus gracilior,13,"Pets/display animals, horticulture",NA,true,NA,true
2965274,42236,Juniperus gracilior,12,"Handicrafts, jewellery, etc.",NA,NA,NA,true
2965274,42236,Juniperus gracilior,7,Fuels,NA,NA,NA,true
2965274,42236,Juniperus gracilior,9,Construction or structural materials,NA,NA,NA,true
2965318,42237,Juniperus horizontalis,16,Establishing ex-situ production *,NA,NA,NA,NA
2965318,42237,Juniperus horizontalis,13,"Pets/display animals, horticulture",true,true,NA,NA
2965473,42238,Juniperus indica,16,Establishing ex-situ production *,NA,NA,NA,NA
2965473,42238,Juniperus indica,7,Fuels,NA,NA,NA,true
2965473,42238,Juniperus indica,12,"Handicrafts, jewellery, etc.",NA,NA,NA,true
2965473,42238,Juniperus indica,13,"Pets/display animals, horticulture",true,true,NA,true
2965568,42239,Juniperus monosperma,11,Other household goods,NA,NA,NA,true
2965568,42239,Juniperus monosperma,7,Fuels,NA,NA,NA,true
2965568,42239,Juniperus monosperma,9,Construction or structural materials,NA,NA,NA,true
2965783,42242,Juniperus occidentalis,12,"Handicrafts, jewellery, etc.",NA,NA,NA,true
2965783,42242,Juniperus occidentalis,9,Construction or structural materials,NA,NA,NA,true
2965838,42243,Juniperus oxycedrus,16,Establishing ex-situ production *,NA,NA,NA,NA
2965838,42243,Juniperus oxycedrus,13,"Pets/display animals, horticulture",true,true,NA,true
2965838,42243,Juniperus oxycedrus,5,Manufacturing chemicals,NA,NA,NA,true
2966301,42246,Juniperus procumbens,16,Establishing ex-situ production *,NA,NA,NA,NA
2966301,42246,Juniperus procumbens,13,"Pets/display animals, horticulture",true,true,NA,true
2966352,42247,Juniperus recurva,16,Establishing ex-situ production *,NA,NA,NA,NA
2966352,42247,Juniperus recurva,12,"Handicrafts, jewellery, etc.",NA,NA,NA,true
2966352,42247,Juniperus recurva,9,Construction or structural materials,true,true,NA,true
2966352,42247,Juniperus recurva,13,"Pets/display animals, horticulture",true,true,NA,true
2966458,42248,Juniperus rigida,16,Establishing ex-situ production *,NA,NA,NA,NA
2966458,42248,Juniperus rigida,11,Other household goods,NA,NA,NA,true
2966458,42248,Juniperus rigida,13,"Pets/display animals, horticulture",true,true,NA,true
2966599,42249,Juniperus sabina,16,Establishing ex-situ production *,NA,NA,NA,NA
2966599,42249,Juniperus sabina,10,"Wearing apparel, accessories",NA,NA,NA,true
2966599,42249,Juniperus sabina,13,"Pets/display animals, horticulture",true,true,NA,NA
2966599,42249,Juniperus sabina,3,Medicine - human & veterinary,NA,NA,NA,true
2966947,42250,Juniperus saltillensis,9,Construction or structural materials,NA,NA,NA,true
2966947,42250,Juniperus saltillensis,7,Fuels,NA,NA,NA,true
2966992,42251,Juniperus saltuaria,9,Construction or structural materials,NA,NA,NA,true
2966992,42251,Juniperus saltuaria,7,Fuels,NA,NA,NA,true
2967054,42252,Juniperus scopulorum,16,Establishing ex-situ production *,NA,NA,NA,NA
2967054,42252,Juniperus scopulorum,7,Fuels,NA,NA,NA,true
2967054,42252,Juniperus scopulorum,9,Construction or structural materials,NA,NA,NA,true
2967054,42252,Juniperus scopulorum,13,"Pets/display animals, horticulture",true,true,NA,NA
2967149,42253,Juniperus semiglobosa,16,Establishing ex-situ production *,NA,NA,NA,NA
2967149,42253,Juniperus semiglobosa,7,Fuels,NA,NA,NA,true
2967149,42253,Juniperus semiglobosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
2967149,42253,Juniperus semiglobosa,12,"Handicrafts, jewellery, etc.",NA,NA,NA,true
2967233,42254,Juniperus squamata,16,Establishing ex-situ production *,NA,NA,NA,NA
2967233,42254,Juniperus squamata,13,"Pets/display animals, horticulture",true,NA,NA,NA
2967372,42255,Juniperus thurifera,16,Establishing ex-situ production *,NA,NA,NA,NA
2967372,42255,Juniperus thurifera,13,"Pets/display animals, horticulture",true,NA,NA,NA
2967372,42255,Juniperus thurifera,9,Construction or structural materials,NA,NA,NA,true
2967372,42255,Juniperus thurifera,7,Fuels,NA,NA,NA,true
2967372,42255,Juniperus thurifera,2,Food - animal,NA,NA,NA,true
2967372,42255,Juniperus thurifera,12,"Handicrafts, jewellery, etc.",NA,NA,NA,true
2967451,42256,Juniperus tibetica,7,Fuels,NA,NA,NA,true
2967451,42256,Juniperus tibetica,9,Construction or structural materials,NA,NA,NA,true
2967510,42257,Juniperus virginiana,16,Establishing ex-situ production *,NA,NA,NA,NA
2967510,42257,Juniperus virginiana,6,Other chemicals,NA,NA,NA,true
2967510,42257,Juniperus virginiana,13,"Pets/display animals, horticulture",true,true,NA,true
2967510,42257,Juniperus virginiana,9,Construction or structural materials,NA,NA,NA,true
2967510,42257,Juniperus virginiana,11,Other household goods,NA,NA,NA,NA
2967745,42258,Cupressus sargentii,9,Construction or structural materials,NA,NA,NA,NA
2967780,42259,Libocedrus bidwillii,16,Establishing ex-situ production *,NA,NA,NA,NA
2967780,42259,Libocedrus bidwillii,12,"Handicrafts, jewellery, etc.",NA,NA,NA,NA
2967824,42260,Papuacedrus papuana,9,Construction or structural materials,NA,NA,NA,true
2967873,42261,Taxodium distichum,9,Construction or structural materials,NA,NA,NA,true
2967873,42261,Taxodium distichum,13,"Pets/display animals, horticulture",true,true,NA,true
2967995,42262,Thuja occidentalis,16,Establishing ex-situ production *,NA,NA,NA,NA
2967995,42262,Thuja occidentalis,3,Medicine - human & veterinary,NA,NA,NA,true
2967995,42262,Thuja occidentalis,9,Construction or structural materials,NA,NA,NA,NA
2967995,42262,Thuja occidentalis,13,"Pets/display animals, horticulture",true,true,NA,NA
2968155,42263,Thuja plicata,16,Establishing ex-situ production *,NA,NA,NA,NA
2968155,42263,Thuja plicata,9,Construction or structural materials,true,true,NA,NA
2968155,42263,Thuja plicata,13,"Pets/display animals, horticulture",true,true,NA,NA
2968225,42264,Thuja standishii,16,Establishing ex-situ production *,NA,NA,NA,NA
2968225,42264,Thuja standishii,9,Construction or structural materials,NA,NA,NA,true
2968225,42264,Thuja standishii,13,"Pets/display animals, horticulture",true,true,NA,NA
2968225,42264,Thuja standishii,11,Other household goods,NA,NA,NA,true
2968270,42265,Thujopsis dolabrata,16,Establishing ex-situ production *,NA,NA,NA,NA
2968270,42265,Thujopsis dolabrata,9,Construction or structural materials,NA,NA,NA,NA
2968270,42265,Thujopsis dolabrata,13,"Pets/display animals, horticulture",true,true,NA,true
2968270,42265,Thujopsis dolabrata,11,Other household goods,NA,NA,NA,true
2968343,42266,Phyllocladus aspleniifolius,9,Construction or structural materials,NA,NA,NA,true
2968378,42267,Phyllocladus hypophyllus,6,Other chemicals,NA,NA,NA,true
2968378,42267,Phyllocladus hypophyllus,3,Medicine - human & veterinary,NA,NA,NA,true
2968378,42267,Phyllocladus hypophyllus,11,Other household goods,NA,NA,NA,true
2968378,42267,Phyllocladus hypophyllus,12,"Handicrafts, jewellery, etc.",NA,NA,NA,true
2968378,42267,Phyllocladus hypophyllus,9,Construction or structural materials,NA,NA,NA,true
2968438,42268,Phyllocladus toatoa,9,Construction or structural materials,NA,NA,NA,true
2968482,42269,Phyllocladus trichomanoides,16,Establishing ex-situ production *,NA,NA,NA,NA
2968482,42269,Phyllocladus trichomanoides,6,Other chemicals,NA,NA,NA,true
2968482,42269,Phyllocladus trichomanoides,9,Construction or structural materials,NA,NA,NA,true
2968482,42269,Phyllocladus trichomanoides,13,"Pets/display animals, horticulture",true,NA,NA,NA
2968657,42271,Abies amabilis,16,Establishing ex-situ production *,NA,NA,NA,NA
2968657,42271,Abies amabilis,8,Fibre,NA,true,NA,true
2968657,42271,Abies amabilis,9,Construction or structural materials,NA,true,NA,true
2968657,42271,Abies amabilis,13,"Pets/display animals, horticulture",true,NA,NA,NA
2968717,42272,Abies balsamea,16,Establishing ex-situ production *,NA,NA,NA,NA
2968717,42272,Abies balsamea,13,"Pets/display animals, horticulture",true,true,NA,NA
2968717,42272,Abies balsamea,9,Construction or structural materials,NA,true,NA,true
2968717,42272,Abies balsamea,11,Other household goods,NA,NA,NA,true
2968717,42272,Abies balsamea,6,Other chemicals,NA,true,NA,true
2968944,42275,Abies cilicica,9,Construction or structural materials,NA,true,NA,true
2969061,42276,Abies concolor,16,Establishing ex-situ production *,NA,NA,NA,NA
2969061,42276,Abies concolor,13,"Pets/display animals, horticulture",true,true,NA,true
2969061,42276,Abies concolor,9,Construction or structural materials,NA,true,NA,true
2969131,42278,Abies densa,16,Establishing ex-situ production *,NA,NA,NA,NA
2969131,42278,Abies densa,9,Construction or structural materials,NA,true,NA,true
2969131,42278,Abies densa,13,"Pets/display animals, horticulture",true,NA,NA,NA
2969264,42279,Abies durangensis,16,Establishing ex-situ production *,NA,NA,NA,NA
2969264,42279,Abies durangensis,13,"Pets/display animals, horticulture",true,NA,NA,NA
2969264,42279,Abies durangensis,9,Construction or structural materials,NA,NA,NA,true
2969319,42280,Abies fabri,9,Construction or structural materials,NA,NA,NA,NA
2969399,42281,Abies fargesii,16,Establishing ex-situ production *,NA,NA,NA,NA
2969399,42281,Abies fargesii,9,Construction or structural materials,NA,true,NA,true
2969399,42281,Abies fargesii,13,"Pets/display animals, horticulture",true,true,NA,NA
2969505,42282,Abies firma,16,Establishing ex-situ production *,NA,NA,NA,NA
2969505,42282,Abies firma,13,"Pets/display animals, horticulture",true,NA,NA,NA
2969505,42282,Abies firma,8,Fibre,true,true,NA,true
2969505,42282,Abies firma,9,Construction or structural materials,true,true,NA,true
2969622,42283,Abies forrestii,9,Construction or structural materials,NA,true,NA,true
2969622,42283,Abies forrestii,13,"Pets/display animals, horticulture",true,NA,NA,NA
2969622,42283,Abies forrestii,8,Fibre,NA,true,NA,true
2969709,42284,Abies grandis,16,Establishing ex-situ production *,NA,NA,NA,NA
2969709,42284,Abies grandis,12,"Handicrafts, jewellery, etc.",true,true,NA,true
2969709,42284,Abies grandis,8,Fibre,NA,NA,NA,true
2969709,42284,Abies grandis,13,"Pets/display animals, horticulture",true,true,NA,NA
2969866,42286,Abies hickelii,9,Construction or structural materials,NA,NA,NA,true
2969916,42287,Abies holophylla,11,Other household goods,NA,true,NA,true
2969916,42287,Abies holophylla,9,Construction or structural materials,NA,true,NA,true
2969985,42288,Abies homolepis,16,Establishing ex-situ production *,NA,NA,NA,NA
2969985,42288,Abies homolepis,13,"Pets/display animals, horticulture",true,true,NA,true
2970039,42289,Abies lasiocarpa,9,Construction or structural materials,NA,NA,NA,true
2970154,42290,Abies magnifica,16,Establishing ex-situ production *,NA,NA,NA,NA
2970154,42290,Abies magnifica,9,Construction or structural materials,NA,NA,NA,true
2970154,42290,Abies magnifica,13,"Pets/display animals, horticulture",NA,NA,NA,true
2970337,42294,Abies pindrow,9,Construction or structural materials,NA,true,NA,true
2970458,42296,Abies procera,16,Establishing ex-situ production *,NA,NA,NA,NA
2970458,42296,Abies procera,13,"Pets/display animals, horticulture",true,true,NA,NA
2970458,42296,Abies procera,9,Construction or structural materials,NA,NA,NA,true
2970503,42297,Abies recurvata,13,"Pets/display animals, horticulture",true,NA,NA,NA
2970503,42297,Abies recurvata,9,Construction or structural materials,NA,NA,NA,true
2970610,42298,Abies sachalinensis,16,Establishing ex-situ production *,NA,NA,NA,NA
2970610,42298,Abies sachalinensis,13,"Pets/display animals, horticulture",true,true,NA,true
2970610,42298,Abies sachalinensis,8,Fibre,NA,NA,NA,NA
2970716,42303,Cedrus atlantica,16,Establishing ex-situ production *,NA,NA,NA,NA
2970716,42303,Cedrus atlantica,6,Other chemicals,NA,true,NA,true
2970716,42303,Cedrus atlantica,13,"Pets/display animals, horticulture",true,true,NA,NA
2970716,42303,Cedrus atlantica,9,Construction or structural materials,NA,true,NA,true
2970751,42304,Cedrus deodara,16,Establishing ex-situ production *,NA,NA,NA,NA
2970751,42304,Cedrus deodara,9,Construction or structural materials,NA,true,NA,true
2970751,42304,Cedrus deodara,13,"Pets/display animals, horticulture",true,true,NA,NA
2970751,42304,Cedrus deodara,6,Other chemicals,NA,true,NA,true
2971058,42306,Keteleeria davidiana,16,Establishing ex-situ production *,NA,NA,NA,NA
2971058,42306,Keteleeria davidiana,9,Construction or structural materials,NA,NA,NA,true
2971058,42306,Keteleeria davidiana,13,"Pets/display animals, horticulture",true,true,NA,true
2971058,42306,Keteleeria davidiana,7,Fuels,NA,NA,NA,true
2971138,42307,Keteleeria evelyniana,12,"Handicrafts, jewellery, etc.",NA,NA,NA,true
2971138,42307,Keteleeria evelyniana,7,Fuels,NA,NA,NA,true
2971138,42307,Keteleeria evelyniana,9,Construction or structural materials,NA,NA,NA,true
2971138,42307,Keteleeria evelyniana,6,Other chemicals,NA,NA,NA,true
2971338,42310,Larix gmelinii,16,Establishing ex-situ production *,NA,NA,NA,NA
2971338,42310,Larix gmelinii,9,Construction or structural materials,true,true,NA,true
2971338,42310,Larix gmelinii,8,Fibre,true,true,NA,true
2971338,42310,Larix gmelinii,13,"Pets/display animals, horticulture",true,true,NA,NA
2971477,42311,Larix griffithii,16,Establishing ex-situ production *,NA,NA,NA,NA
2971477,42311,Larix griffithii,9,Construction or structural materials,NA,NA,NA,NA
2971477,42311,Larix griffithii,13,"Pets/display animals, horticulture",true,NA,NA,NA
2971556,42312,Larix kaempferi,16,Establishing ex-situ production *,NA,NA,NA,NA
2971556,42312,Larix kaempferi,9,Construction or structural materials,NA,NA,NA,NA
2971556,42312,Larix kaempferi,13,"Pets/display animals, horticulture",NA,NA,NA,true
2971618,42313,Larix laricina,16,Establishing ex-situ production *,NA,NA,NA,NA
2971618,42313,Larix laricina,9,Construction or structural materials,NA,NA,NA,NA
2971618,42313,Larix laricina,13,"Pets/display animals, horticulture",true,true,NA,NA
2971618,42313,Larix laricina,8,Fibre,NA,NA,NA,NA
2971618,42313,Larix laricina,12,"Handicrafts, jewellery, etc.",NA,NA,NA,NA
2971858,42315,Larix occidentalis,16,Establishing ex-situ production *,NA,NA,NA,NA
2971858,42315,Larix occidentalis,13,"Pets/display animals, horticulture",true,true,NA,true
2971858,42315,Larix occidentalis,6,Other chemicals,NA,NA,NA,NA
2971858,42315,Larix occidentalis,8,Fibre,NA,true,NA,true
2971858,42315,Larix occidentalis,9,Construction or structural materials,NA,NA,NA,NA
2971918,42316,Larix potaninii,16,Establishing ex-situ production *,NA,NA,NA,NA
2971918,42316,Larix potaninii,8,Fibre,NA,NA,NA,true
2971918,42316,Larix potaninii,9,Construction or structural materials,NA,NA,NA,true
2971918,42316,Larix potaninii,13,"Pets/display animals, horticulture",NA,true,NA,true
2971987,42317,Larix sibirica,16,Establishing ex-situ production *,NA,NA,NA,NA
2971987,42317,Larix sibirica,13,"Pets/display animals, horticulture",true,true,NA,NA
2971987,42317,Larix sibirica,8,Fibre,true,true,NA,true
2971987,42317,Larix sibirica,9,Construction or structural materials,NA,true,NA,true
2972207,42319,Picea alcoquiana,16,Establishing ex-situ production *,NA,NA,NA,NA
2972207,42319,Picea alcoquiana,8,Fibre,NA,NA,NA,true
2972207,42319,Picea alcoquiana,9,Construction or structural materials,NA,NA,NA,true
2972207,42319,Picea alcoquiana,11,Other household goods,NA,NA,NA,true
2972207,42319,Picea alcoquiana,13,"Pets/display animals, horticulture",true,true,NA,NA
2972242,42320,Picea asperata,16,Establishing ex-situ production *,NA,NA,NA,NA
2972242,42320,Picea asperata,13,"Pets/display animals, horticulture",NA,NA,NA,NA
2972242,42320,Picea asperata,11,Other household goods,NA,NA,NA,NA
2972242,42320,Picea asperata,9,Construction or structural materials,NA,NA,NA,NA
2972306,42321,Picea crassifolia,7,Fuels,NA,NA,NA,NA
2972306,42321,Picea crassifolia,9,Construction or structural materials,NA,NA,NA,NA
2972365,42322,Picea engelmannii,9,Construction or structural materials,NA,NA,NA,NA
2972365,42322,Picea engelmannii,12,"Handicrafts, jewellery, etc.",NA,NA,NA,NA
2972485,42323,Picea glauca,16,Establishing ex-situ production *,NA,NA,NA,NA
2972485,42323,Picea glauca,8,Fibre,NA,true,NA,true
2972485,42323,Picea glauca,12,"Handicrafts, jewellery, etc.",NA,true,NA,true
2972485,42323,Picea glauca,13,"Pets/display animals, horticulture",true,true,NA,NA
2972485,42323,Picea glauca,9,Construction or structural materials,NA,true,NA,true
2972485,42323,Picea glauca,11,Other household goods,NA,true,NA,true
2972620,42324,Picea glehnii,9,Construction or structural materials,true,true,NA,true
2972665,42325,Picea jezoensis,16,Establishing ex-situ production *,NA,NA,NA,NA
2972665,42325,Picea jezoensis,12,"Handicrafts, jewellery, etc.",NA,true,NA,true
2972665,42325,Picea jezoensis,9,Construction or structural materials,NA,true,NA,true
2972665,42325,Picea jezoensis,13,"Pets/display animals, horticulture",true,true,NA,true
2972747,42326,Picea koraiensis,16,Establishing ex-situ production *,NA,NA,NA,NA
2972747,42326,Picea koraiensis,8,Fibre,NA,true,NA,true
2972747,42326,Picea koraiensis,13,"Pets/display animals, horticulture",true,true,NA,NA
2972747,42326,Picea koraiensis,9,Construction or structural materials,NA,true,NA,true
2972877,42328,Picea mariana,16,Establishing ex-situ production *,NA,NA,NA,NA
2972877,42328,Picea mariana,1,Food - human,NA,NA,NA,true
2972877,42328,Picea mariana,9,Construction or structural materials,NA,true,NA,true
2972877,42328,Picea mariana,12,"Handicrafts, jewellery, etc.",true,true,NA,NA
2972877,42328,Picea mariana,8,Fibre,NA,true,NA,true
2972877,42328,Picea mariana,13,"Pets/display animals, horticulture",true,true,NA,NA
2973103,42330,Picea meyeri,9,Construction or structural materials,NA,NA,NA,NA
2973177,42331,Picea obovata,12,"Handicrafts, jewellery, etc.",true,true,NA,true
2973177,42331,Picea obovata,13,"Pets/display animals, horticulture",true,true,NA,true
2973177,42331,Picea obovata,8,Fibre,true,true,NA,true
2973177,42331,Picea obovata,9,Construction or structural materials,true,true,NA,true
2973275,42332,Picea orientalis,7,Fuels,true,true,NA,true
2973275,42332,Picea orientalis,6,Other chemicals,NA,true,NA,true
2973275,42332,Picea orientalis,9,Construction or structural materials,true,true,NA,true
2973433,42333,Picea pungens,16,Establishing ex-situ production *,NA,NA,NA,NA
2973433,42333,Picea pungens,13,"Pets/display animals, horticulture",true,true,NA,true
2973488,42334,Picea purpurea,9,Construction or structural materials,NA,true,NA,true
2973488,42334,Picea purpurea,12,"Handicrafts, jewellery, etc.",NA,NA,NA,true
2973488,42334,Picea purpurea,8,Fibre,NA,true,NA,true
2973542,42335,Picea rubens,9,Construction or structural materials,NA,NA,NA,NA
2973645,42336,Picea schrenkiana,9,Construction or structural materials,NA,NA,NA,NA
2973701,42337,Picea sitchensis,16,Establishing ex-situ production *,NA,NA,NA,NA
2973701,42337,Picea sitchensis,9,Construction or structural materials,true,true,NA,NA
2973761,42338,Picea smithiana,8,Fibre,true,true,NA,true
2973761,42338,Picea smithiana,9,Construction or structural materials,true,true,NA,true
2973830,42339,Picea spinulosa,16,Establishing ex-situ production *,NA,NA,NA,NA
2973830,42339,Picea spinulosa,9,Construction or structural materials,NA,NA,NA,NA
2973830,42339,Picea spinulosa,13,"Pets/display animals, horticulture",true,NA,NA,NA
2973879,42340,Picea wilsonii,16,Establishing ex-situ production *,NA,NA,NA,NA
2973879,42340,Picea wilsonii,8,Fibre,NA,true,NA,true
2973879,42340,Picea wilsonii,13,"Pets/display animals, horticulture",true,true,NA,NA
2973879,42340,Picea wilsonii,9,Construction or structural materials,NA,true,NA,true
2973948,42341,Pinus arizonica,9,Construction or structural materials,NA,NA,NA,NA
2973993,42342,Pinus armandii,16,Establishing ex-situ production *,NA,NA,NA,NA
2973993,42342,Pinus armandii,9,Construction or structural materials,NA,NA,NA,true
2973993,42342,Pinus armandii,13,"Pets/display animals, horticulture",true,true,NA,NA
2974142,42344,Pinus ayacahuite,9,Construction or structural materials,NA,true,NA,true
2974142,42344,Pinus ayacahuite,8,Fibre,NA,true,NA,true
2974187,42345,Pinus balfouriana,12,"Handicrafts, jewellery, etc.",NA,NA,NA,true
2974230,42346,Pinus banksiana,9,Construction or structural materials,NA,true,NA,true
2974345,42347,Pinus brutia,16,Establishing ex-situ production *,NA,NA,NA,NA
2974345,42347,Pinus brutia,5,Manufacturing chemicals,NA,NA,NA,true
2974345,42347,Pinus brutia,9,Construction or structural materials,NA,true,NA,true
2974430,42348,Pinus caribaea,16,Establishing ex-situ production *,NA,NA,NA,NA
2974430,42348,Pinus caribaea,5,Manufacturing chemicals,NA,true,NA,true
2974430,42348,Pinus caribaea,8,Fibre,NA,true,NA,true
2974430,42348,Pinus caribaea,9,Construction or structural materials,NA,true,NA,true
2974560,42350,Pinus cembroides,1,Food - human,NA,NA,NA,NA
2974560,42350,Pinus cembroides,9,Construction or structural materials,NA,NA,NA,NA
2974612,42351,Pinus contorta,16,Establishing ex-situ production *,NA,NA,NA,NA
2974612,42351,Pinus contorta,9,Construction or structural materials,true,true,NA,NA
2974612,42351,Pinus contorta,8,Fibre,NA,true,NA,true
2974687,42352,Pinus coulteri,16,Establishing ex-situ production *,NA,NA,NA,NA
2974687,42352,Pinus coulteri,12,"Handicrafts, jewellery, etc.",NA,NA,NA,NA
2974687,42352,Pinus coulteri,13,"Pets/display animals, horticulture",true,NA,NA,NA
2974732,42353,Pinus cubensis,9,Construction or structural materials,NA,NA,NA,true
2974820,42355,Pinus densiflora,16,Establishing ex-situ production *,NA,NA,NA,NA
2974820,42355,Pinus densiflora,3,Medicine - human & veterinary,NA,NA,NA,NA
2974820,42355,Pinus densiflora,9,Construction or structural materials,true,true,NA,NA
2974820,42355,Pinus densiflora,13,"Pets/display animals, horticulture",true,true,NA,NA
2974898,42356,Pinus devoniana,7,Fuels,NA,NA,NA,NA
2974898,42356,Pinus devoniana,9,Construction or structural materials,NA,NA,NA,NA
2974933,42357,Pinus douglasiana,9,Construction or structural materials,NA,NA,NA,NA
2974963,42358,Pinus durangensis,16,Establishing ex-situ production *,NA,NA,NA,NA
2974963,42358,Pinus durangensis,9,Construction or structural materials,NA,NA,NA,true
2974993,42359,Pinus echinata,16,Establishing ex-situ production *,NA,NA,NA,NA
2974993,42359,Pinus echinata,8,Fibre,NA,true,NA,true
2974993,42359,Pinus echinata,9,Construction or structural materials,NA,true,NA,true
2975133,42360,Pinus edulis,13,"Pets/display animals, horticulture",NA,NA,NA,true
2975133,42360,Pinus edulis,7,Fuels,NA,NA,NA,NA
2975133,42360,Pinus edulis,1,Food - human,NA,NA,NA,NA
2975133,42360,Pinus edulis,9,Construction or structural materials,NA,NA,NA,NA
2975203,42361,Pinus elliottii,16,Establishing ex-situ production *,NA,NA,NA,NA
2975203,42361,Pinus elliottii,5,Manufacturing chemicals,true,true,NA,true
2975203,42361,Pinus elliottii,8,Fibre,true,true,NA,true
2975203,42361,Pinus elliottii,9,Construction or structural materials,true,true,NA,true
2975263,42362,Pinus engelmannii,9,Construction or structural materials,NA,NA,NA,NA
2975338,42363,Pinus flexilis,7,Fuels,NA,NA,NA,NA
2975443,42364,Pinus glabra,16,Establishing ex-situ production *,NA,NA,NA,NA
2975443,42364,Pinus glabra,12,"Handicrafts, jewellery, etc.",NA,NA,NA,true
2975569,42366,Pinus halepensis,7,Fuels,NA,true,NA,true
2975569,42366,Pinus halepensis,1,Food - human,NA,true,NA,true
2975679,42367,Pinus hartwegii,8,Fibre,NA,true,NA,true
2975679,42367,Pinus hartwegii,9,Construction or structural materials,NA,true,NA,true
2975774,42369,Pinus herrerae,9,Construction or structural materials,NA,NA,NA,true
2975804,42370,Pinus hwangshanensis,16,Establishing ex-situ production *,NA,NA,NA,NA
2975804,42370,Pinus hwangshanensis,9,Construction or structural materials,NA,NA,NA,true
2975804,42370,Pinus hwangshanensis,8,Fibre,NA,NA,NA,true
2975870,42371,Pinus jeffreyi,16,Establishing ex-situ production *,NA,NA,NA,NA
2975870,42371,Pinus jeffreyi,9,Construction or structural materials,NA,NA,NA,true
2975870,42371,Pinus jeffreyi,7,Fuels,NA,NA,NA,true
2975925,42372,Pinus kesiya,16,Establishing ex-situ production *,NA,NA,NA,NA
2975925,42372,Pinus kesiya,13,"Pets/display animals, horticulture",NA,NA,NA,true
2975925,42372,Pinus kesiya,6,Other chemicals,NA,NA,NA,true
2975925,42372,Pinus kesiya,8,Fibre,true,true,NA,NA
2975925,42372,Pinus kesiya,9,Construction or structural materials,NA,true,NA,true
2975987,42373,Pinus koraiensis,8,Fibre,true,true,NA,true
2975987,42373,Pinus koraiensis,9,Construction or structural materials,true,true,NA,true
2975987,42373,Pinus koraiensis,1,Food - human,true,true,NA,true
2975987,42373,Pinus koraiensis,2,Food - animal,NA,NA,NA,true
2975987,42373,Pinus koraiensis,5,Manufacturing chemicals,true,true,NA,true
2976106,42374,Pinus lambertiana,1,Food - human,NA,NA,NA,true
2976106,42374,Pinus lambertiana,9,Construction or structural materials,NA,true,NA,true
2976106,42374,Pinus lambertiana,12,"Handicrafts, jewellery, etc.",NA,NA,NA,true
2976161,42375,Pinus lawsonii,9,Construction or structural materials,NA,NA,NA,true
2976161,42375,Pinus lawsonii,6,Other chemicals,NA,NA,NA,true
2976226,42376,Pinus leiophylla,16,Establishing ex-situ production *,NA,NA,NA,NA
2976226,42376,Pinus leiophylla,9,Construction or structural materials,true,true,NA,NA
2976226,42376,Pinus leiophylla,5,Manufacturing chemicals,NA,NA,NA,true
2976226,42376,Pinus leiophylla,11,Other household goods,NA,NA,NA,true
2976271,42377,Pinus lumholtzii,9,Construction or structural materials,NA,NA,NA,true
2976301,42378,Pinus luzmariae,11,Other household goods,NA,NA,NA,true
2976301,42378,Pinus luzmariae,9,Construction or structural materials,NA,NA,NA,true
2976356,42379,Pinus massoniana,16,Establishing ex-situ production *,NA,NA,NA,NA
2976356,42379,Pinus massoniana,17,Other (free text),NA,NA,NA,true
2976356,42379,Pinus massoniana,8,Fibre,NA,true,NA,true
2976356,42379,Pinus massoniana,9,Construction or structural materials,NA,true,NA,true
2976356,42379,Pinus massoniana,5,Manufacturing chemicals,true,true,NA,true
2976356,42379,Pinus massoniana,3,Medicine - human & veterinary,true,true,NA,true
2976474,42380,Pinus maximinoi,16,Establishing ex-situ production *,NA,NA,NA,NA
